,id,isrc,track,artists,album,release_date,release_year,length_ms,explicit,popularity
168,2hns6Dv29Yrg68AVTJiAyA,USLF20600021,Who Knew - Edit,['P!nk'],I'm Not Dead,2006-04-04,2006,208493,False,77
169,24y3tSyLdRbpVsKhQrR2oj,GBCTA0700059,Never Again,['Kelly Clarkson'],My December,2007-01-01,2007,217293,False,48
170,1pLdjo3lOBbMaoR4ZpybFH,USLF20600562,Promise,['Ciara'],The Evolution,2006-01-01,2006,267413,False,65
171,6TlRNJaezOdzdECnQeRuMM,USCA20703432,Bed,['J. Holiday'],Back Of My Lac',2007-01-01,2007,275106,False,68
172,6SmPPtaMnfxgz5duA6t9Cu,USUM70609995,Throw Some D's,"['Rich Boy', 'Polow Da Don']",Rich Boy,2007-01-01,2007,263920,True,59
173,3N4DI1vuTSX1tz7fa2NQZw,GBUM70603730,Rehab,['Amy Winehouse'],Back To Black (Deluxe Edition),2006-01-01,2006,214946,False,77
174,0eMdAjfAfGS1AoeXgiyGXP,USAT20702365,Big Things Poppin' (Do It) - Instrumental,['T.I.'],T.I. vs. T.I.P. (Instrumental),2007-06-11,2007,289986,False,23
175,0mZ5GyrHG908lqrHaTw4hi,USJAY0700190,No One,['Alicia Keys'],No One (Remixes),2007-10-09,2007,254523,False,76
176,56Tl3UgyZTqfZtvFNS31wm,USSM10603069,The Great Escape,['BOYS LIKE GIRLS'],Boys Like Girls,2006-01-01,2006,206520,False,66
177,3rALMatm3fRoubDlouWRpi,USKO10601384,2 Step,['Unk'],Beat'n Down Yo Block,2006-10-03,2006,195786,True,49
178,0Sc9UwBpChiRKRF8DKvWKZ,USAR10600609,Walk Away (Remember Me) (feat. The DEY),"['Paula DeAnda', 'The DEY']",Paula DeAnda,2006-06-01,2006,238160,False,56
179,03b1NUHnoavfpLLKcEMfIb,USUM70620409,Go Getta,"['Jeezy', 'R. Kelly']",The Inspiration,2006-01-01,2006,229346,True,55
180,1GV98LUEVk1U3LWAkX2Apw,GBMA21895882,Here (In Your Arms),['Hellogoodbye'],Zombies! Aliens! Vampires! Dinosaurs!,2006-08-08,2006,240546,False,61
181,1zyqZONW985Cs4osz9wlsu,USAT20700078,On the Hotline - Amended Version,['Pretty Ricky'],Late Night Special,2007-01-01,2007,242586,False,63
182,1GeECVH4Msg1zLm8DExkbH,USUM70614830,Wind It Up,['Gwen Stefani'],The Sweet Escape,2006-01-01,2006,189586,False,51
183,0x1LCpY9Rgeq97VPajm81B,USAR10700270,Cyclone (feat. T-Pain) - Main,"['Baby Bash', 'T-Pain']",Cyclone (feat. T-Pain) [Main],2007-07-31,2007,222053,True,66
184,4PgtB6Sul8WDTRZCe5e8St,USAT20611288,Break It Off,"['Rihanna', 'Sean Paul']",A Girl Like Me,2006-04-10,2006,213373,False,53
185,40Fp6pxcS9l08kL1R50mR4,USUM70734087,First Time,['Lifehouse'],Who We Are,2007-01-01,2007,203640,False,55
186,36Hwcla06Q5BCr59CL0sBp,USUM70735445,Ayo Technology,"['50 Cent', 'Justin Timberlake', 'Timbaland']",Curtis,2007-01-01,2007,247946,True,61
187,3LGeYNY9aWQuBJovOOowqm,USSM10606876,Outta My System (feat. T-Pain & Johntá Austin),"['Bow Wow', 'T-Pain', 'Johnta Austin']",The Price Of Fame,2006-12-18,2006,238266,False,59
188,7zMcNqs55Mxer82bvZFkpg,USCJY0603137,Teardrops On My Guitar - Radio Single Remix,['Taylor Swift'],Taylor Swift,2006-10-24,2006,203040,False,68
189,4QdX6pmNnJ5cleufWQIr5D,USUM70734703,Shut Up And Drive,['Rihanna'],Good Girl Gone Bad,2007-01-01,2007,212280,False,69
190,2aibwv5hGXSgw7Yru8IYTO,USWB10601591,Snow (Hey Oh),['Red Hot Chili Peppers'],Stadium Arcadium,2006-05-09,2006,334666,False,83
191,2JpUkUR0OsOlUUfm6iS8ic,USUM70605316,Money Maker,"['Ludacris', 'Pharrell Williams']",Release Therapy,2006-01-01,2006,230613,True,62
192,3wKKkGVn7cVSfgPeYYIiXG,USJI10700577,Kiss Kiss (feat. T-Pain),"['Chris Brown', 'T-Pain']",Exclusive (Expanded Edition),2007-11-06,2007,250666,False,75
193,0ADZ5dmXhlfzjMw6lefoPl,NLA320581338,Far Away,['Nickelback'],All the Right Reasons,2005-09-26,2005,238173,False,73
194,6OH5Y0HMDVdXH7sLMorgT2,USRE10601596,Rock Yo Hips (feat. Lil Scrappy) - Main,"['Crime Mob', 'Lil Scrappy']",The Crunk Recordings: Hits From The Pioneers And Players Of Crunk,2009-06-16,2009,228786,True,35
195,5iyE2d4U3Vc5cqY9mPTlpy,USJI10600495,LoveStoned / I Think She Knows (Interlude),['Justin Timberlake'],FutureSex/LoveSounds,2006-09-12,2006,444333,True,61
196,10fddGyyeUquZZ2uPTjD7P,USUM70503176,Better Than Me,['Hinder'],Extreme Behavior,2005-01-01,2005,223533,False,64
197,28IEbk5a7twNTbUEvWslUb,USWU30700001,Paralyzer,['Finger Eleven'],Them Vs. You Vs. Me (Deluxe Edition),2007-01-01,2007,208106,False,79
198,3J58iVk8OXYAGG4YvOKG8u,USUM70613056,That's That Shit,"['Snoop Dogg', 'R. Kelly']",Sexual Eruption,2008-01-01,2008,257813,True,54
199,2yXSduJwEJH0HpyVMavzus,USUM70766320,Same Girl,['Jack Johnson'],Sleep Through The Static,2008-01-01,2008,130613,False,42
200,0CAfXk7DXMnon4gLudAp7J,USAT20705841,Low (feat. T-Pain),"['Flo Rida', 'T-Pain']",Mail on Sunday,2008-03-17,2008,231400,False,85
201,7wZUrN8oemZfsEd1CGkbXE,GBHMU0700049,Bleeding Love,['Leona Lewis'],Spirit,2007-01-01,2007,262466,False,79
202,0mZ5GyrHG908lqrHaTw4hi,USJAY0700190,No One,['Alicia Keys'],No One (Remixes),2007-10-09,2007,254523,False,76
203,4P7VFiaZb3xrXoqGwZXC3J,USCM50800556,Lollipop,"['Lil Wayne', 'Static Major']",Tha Carter III,2008-06-10,2008,299333,True,73
204,6q3zC9dDD4lUNk8nfUztXy,USUM70722793,Apologize,"['Timbaland', 'OneRepublic']",Shock Value,2007-01-01,2007,184400,False,77
205,5tmambyCorzpRg7ViOO3SN,GBCTA0800143,No Air (feat. Chris Brown) - Acoustic Version,"['Jordin Sparks', 'Chris Brown']",No Air Duet With Chris Brown Acoustic Version,2008-05-20,2008,253693,False,45
206,4E6cwWJWZw2zWf7VFbH7wf,USSM10700066,Love Song,['Sara Bareilles'],Little Voice,2007-07-03,2007,258826,False,76
207,5j0McHPthKpOXRr3fBq8M0,USLF20800001,Love in This Club (feat. Young Jeezy),"['USHER', 'Jeezy']",Here I Stand,2008-05-27,2008,259720,False,75
208,5Lgcn7u07bHuqbOtXkN62u,USJI10700711,With You,['Chris Brown'],Exclusive (Expanded Edition),2007-11-06,2007,252120,False,78
209,3NZJlJemX3mzjf56MqC5ML,USJI10800113,Forever,['Chris Brown'],Forever,2008-04-29,2008,278573,False,79
210,1LnATvtXXioQNPeKTT4x9T,USKO10702948,Sexy Can I,"['Ray J', 'Yung Berg']",All I Feel,2008-04-08,2008,204040,True,67
211,3goSVuTt3fDYDP6kRnFwuL,USUM70809004,Take A Bow,['Rihanna'],Good Girl Gone Bad: Reloaded,2008-06-02,2008,229413,False,78
212,1mea3bSkSGXuIRvnydlB5b,GBAYE0800265,Viva La Vida,['Coldplay'],Viva La Vida or Death and All His Friends,2008-05-26,2008,242373,False,90
213,005lwxGU1tms6HGELIcUv9,USCA20801738,I Kissed A Girl,['Katy Perry'],One Of The Boys,2008-06-17,2008,179640,False,73
214,1IAzD1muglOxOcPbUHs70R,USAT20803170,Whatever You Like,['T.I.'],Paper Trail,2008-09-07,2008,249533,True,77
215,2VOomzT6VavJOGBeySqaMc,USUM70814476,Disturbia,['Rihanna'],Good Girl Gone Bad: Reloaded,2008-06-02,2008,238626,False,82
216,1Jo0Zg7XlrA6z0mFTZVdkn,USUM70734700,Don't Stop The Music,['Rihanna'],Good Girl Gone Bad,2007-01-01,2007,267080,False,73
217,1uigwk5hNV84zRd5YQQRTk,GBARL0701374,Pocketful of Sunshine,['Natasha Bedingfield'],Pocketful Of Sunshine,2007-04-27,2007,202906,False,77
218,3wKKkGVn7cVSfgPeYYIiXG,USJI10700577,Kiss Kiss (feat. T-Pain),"['Chris Brown', 'T-Pain']",Exclusive (Expanded Edition),2007-11-06,2007,250666,False,75
219,2XbfY2O2v3xwedUJ0J2kkr,USUM70809378,Closer,['Ne-Yo'],Year Of The Gentleman (Bonus Track Edition),2008-01-01,2008,234360,False,71
220,0rFOs9paloAvEtzwDX1Kmc,USUM70736197,Bubbly,['Colbie Caillat'],Coco,2007-01-01,2007,196280,False,72
221,2aEuXA1KswHlCGPOuPmCOW,USUM70809417,Touch My Body,['Mariah Carey'],E=MC2,2008-04-15,2008,204733,False,75
222,1oHClQEgDmmbcEx12Kc5nZ,USWB10903601,4 Minutes (feat. Justin Timberlake & Timbaland),"['Madonna', 'Justin Timberlake', 'Timbaland']",Celebration (double disc version),2009-09-18,2009,189693,False,78
223,0JiY190vktuhSGN6aqJdrt,USLF20800067,So What,['P!nk'],Funhouse (Expanded Edition),2008-10-24,2008,215160,True,81
224,28IEbk5a7twNTbUEvWslUb,USWU30700001,Paralyzer,['Finger Eleven'],Them Vs. You Vs. Me (Deluxe Edition),2007-01-01,2007,208106,False,79
225,50xeLNGKmskmYUSINhqvfa,USUM70609116,Clumsy,['Fergie'],The Dutchess,2006-09-13,2006,240426,False,65
226,3S0OXQeoh0w6AY8WQVckRW,USEE10800667,I'm Yours,['Jason Mraz'],We Sing. We Dance. We Steal Things. (Bonus Tracks Version),2008-05-01,2008,242946,False,84
227,20ORwCJusz4KS2PbTPVNKo,USHR10823703,Leavin',['Jesse McCartney'],Departure - Recharged,2008-01-01,2008,216880,False,64
228,4NOZ35Dhucr6UlVyLOtktd,USUM70830921,Dangerous,"['Kardinal Offishall', 'Akon']",Not 4 Sale,2008-01-01,2008,246053,True,77
229,3Ui2jdyxbZQrZohfM0NOgG,GBCTA0700266,Tattoo,['Jordin Sparks'],Jordin Sparks,2007-11-20,2007,233466,False,62
230,3AjyOYxBv8bByfBtG5o9dP,USHR10723141,See You Again,['Miley Cyrus'],Meet Miley Cyrus,2007-06-26,2007,190453,False,74
231,5619Ojc6t9evEEs3B7Drhe,USSM10702537,Shake It,['Metro Station'],Metro Station,2007-09-18,2007,179946,False,70
232,48s0QHJgmiNsth3WEO6U4M,USUM70758804,Stop And Stare,['OneRepublic'],Dreaming Out Loud,2007-01-01,2007,223853,False,63
233,6AdLyvisRKHLAwARaZMGr6,USSM10702415,Take You There,['Sean Kingston'],Sean Kingston,2008-03-11,2008,236693,False,68
234,1ixbwbeBi5ufN4noUKmW5a,GBBKS0700215,Paper Planes,['M.I.A.'],Kala,2007-08-20,2007,205200,False,80
235,1y4eb6hmAvsqlDOl3fx9kk,USCA20802544,Hot N Cold,['Katy Perry'],One Of The Boys,2008-06-17,2008,220226,False,74
236,3jlbL2OTD5YmIunYzgQTAN,USAT20803620,Live Your Life,"['T.I.', 'Rihanna']",Paper Trail,2008-09-07,2008,338853,True,79
237,4o2O6WSkkJfcKxlED7WTQY,GBQRF0839299,Bust It Baby Part 2 - (Originally Performed By Plies Featuring Ne-Yo) [Karaoke Version],['Audio Idols'],Karaoke Heaven: Pure R&B,2011-10-04,2011,238860,False,2
238,6etwirSInfuJrSOlogS6Sh,USAT20706210,American Boy,"['Estelle', 'Kanye West']",Shine,2008-03-28,2008,284733,True,82
239,46lIt6GmL0VkkbuUyGDbCs,USCM50800468,Got Money,"['Lil Wayne', 'T-Pain']",Tha Carter III,2008-06-10,2008,244626,True,60
240,15DeqWWQB4dcEWzJg15VrN,USCJY0703142,Our Song,['Taylor Swift'],Taylor Swift,2006-10-24,2006,201106,False,76
241,4yHFxB8kzzeuNvoouR8N0N,USAT20800937,Damaged,['Danity Kane'],Welcome to the Dollhouse,2008-03-17,2008,244266,False,58
242,6ScJMrlpiLfZUGtWp4QIVt,USCM50800553,A Milli,['Lil Wayne'],Tha Carter III,2008-06-10,2008,221840,True,73
243,6HDfH9xZ36NBNl5A71QrTR,USDPK0513006,Sorry,['Buckcherry'],15,2006-04-11,2006,228386,False,66
244,0tdjTo4xacmmF7eINqaM8z,USAT20705690,Independent (feat. Boosie Badazz & Lil Phat),"['Webbie', 'Boosie Badazz', 'Lil Phat']",Savage Life 2,2008-02-25,2008,250026,True,59
245,4D2cYdHqk8tu65jUig4OcN,USJI10800336,Can't Believe It (feat. Lil' Wayne),"['T-Pain', 'Lil Wayne']",Three Ringz (Thr33 Ringz) [Expanded Edition],2008-11-11,2008,273826,False,65
246,3JHDtmFdX9kdx9wz0md98U,USJAY0700219,Like You'll Never See Me Again,['Alicia Keys'],As I Am (Expanded Edition),2007-11-09,2007,315360,False,58
247,7zMcNqs55Mxer82bvZFkpg,USCJY0603137,Teardrops On My Guitar - Radio Single Remix,['Taylor Swift'],Taylor Swift,2006-10-24,2006,203040,False,68
248,21pySLskKIKrhDziCX5ojQ,USUM70813999,When I Grow Up,['The Pussycat Dolls'],Doll Domination (Deluxe),2008-09-23,2008,245680,False,75
249,1wva1IlWLDNLgwipUWcmjy,USUM70760174,Sensual Seduction,['Snoop Dogg'],Sensual Seduction,2007-01-01,2007,245520,False,58
250,3MldzywZOH4Uci6bq9noyJ,USUM70805346,What You Got,"[""Colby O'Donis"", 'Akon']",Colby O,2008-01-01,2008,243013,False,62
251,0uybt73QFXaLCoxuVf6fhm,USUM70803427,It's Not My Time,['3 Doors Down'],3 Doors Down,2008-01-01,2008,241960,False,67
252,2iXBZ32Fz5VDCLeE0JIdX5,GBHMU0700069,Better in Time,['Leona Lewis'],Spirit,2007-01-01,2007,234173,False,69
253,66TRwr5uJwPt15mfFkzhbi,USUM70742048,Crank That (Soulja Boy),['Soulja Boy'],souljaboytellem.com,2007-01-01,2007,221933,False,79
254,0OYcEfskah1egYHjYRvbg1,USWB10701214,Shadow of the Day,['Linkin Park'],Minutes to Midnight,2007-05-14,2007,289906,False,69
255,4liGjmhCupa7RP9JaQELYx,USSM10703185,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","['Wyclef Jean', 'Akon', 'Lil Wayne', 'Niia']","Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",2007-08-14,2007,241133,False,60
256,34ceTg8ChN5HjrqiIYCn9Q,USUM70826981,Miss Independent,['Ne-Yo'],Year Of The Gentleman (Bonus Track Edition),2008-01-01,2008,232000,False,80
257,2fywBLXK9GQi8YR8C8d3c4,USYAH0700007,Fall for You,['Secondhand Serenade'],A Twist in My Story,2008-05-13,2008,183600,False,69
258,6RpiAj9Ofv0Uqp6n2OuRoh,USAT20801524,In the Ayer (feat. will.I.am),"['Flo Rida', 'will.i.am']",Mail on Sunday,2008-03-17,2008,220506,False,57
259,6wZI4mdT8JwXgkGURnBQiq,USSM10704655,Say,['John Mayer'],Say,2006-10-13,2006,230213,False,64
260,5o4W6yWSJD9e9Ea8YC9WjF,GBCTA0700276,One Step At a Time,['Jordin Sparks'],Jordin Sparks,2007-11-20,2007,205160,False,63
261,669Zz4glMcFwFl1BRltkXP,USUM70734713,Hate That I Love You,"['Rihanna', 'Ne-Yo']",Good Girl Gone Bad,2007-01-01,2007,219000,False,61
262,7dltD9eEX7X1zk8JJ9BS0e,USAT20704985,Superstar (feat. Matthew Santos),"['Lupe Fiasco', 'Matthew Santos']",Lupe Fiasco's The Cool,2007-01-01,2007,289000,False,70
263,3nJjIYchBNkYm7B8XfJf5N,USCA20704910,Suffocate - Superclean,['J. Holiday'],Back Of My Lac',2007-01-01,2007,220053,False,61
264,6TrNRd98WksT9Kkmx9uj6R,USCM50800823,Let It Rock,"['Kevin Rudolf', 'Lil Wayne']",In The City,2008-01-01,2008,231173,True,69
265,2IBF9lQ9lgVai8LkskI5L7,USUM70808699,Get Like Me,"['David Banner', 'Chris Brown', 'Yung Joc']",The Greatest Story Ever Told,2008-01-01,2008,224546,True,60
266,5OGkKx8jP0A5KSULEc6XYZ,USUM70736482,Realize,['Colbie Caillat'],Coco,2007-01-01,2007,244106,False,56
267,3OePAyHePd68TTKmy2hjq0,USUM70815008,Put On,"['Jeezy', 'Kanye West']",The Recession,2008-01-01,2008,321293,True,71
268,6avyV3xlz2UFeiAUZ0SqyT,GBCTA0800153,The Time of My Life,['David Cook'],David Cook,2008-11-18,2008,216146,False,53
269,4xWMTkwknjh8FzxNrkwLl6,USSM10800904,"Lolli Lolli (Pop That Body) (feat. Project Pat, Young D & Superpower) - Explicit Album Version","['Three 6 Mafia', 'Project Pat', 'Young-D', 'Superpower']",Last 2 Walk,2008-06-21,2008,251373,True,54
270,0x1LCpY9Rgeq97VPajm81B,USAR10700270,Cyclone (feat. T-Pain) - Main,"['Baby Bash', 'T-Pain']",Cyclone (feat. T-Pain) [Main],2007-07-31,2007,222053,True,66
271,49ppqF73rOz5Nyt1paRxIF,GBARL0701133,Love Like This (feat. Sean Kingston),"['Natasha Bedingfield', 'Sean Kingston']",Pocketful Of Sunshine,2007-04-27,2007,222293,False,63
272,2VEsmoek0sol9MnJFyoG9e,USHR10823884,Burnin' Up,['Jonas Brothers'],A Little Bit Longer,2008-08-12,2008,175093,False,73
273,1kxeWHF9PrCVZHvVskv8lg,USUM70837229,Love Lockdown,['Kanye West'],808s & Heartbreak,2008-11-24,2008,270306,False,69
274,3wkNK8tJZ2stygNJm8RCRD,USUM70761979,I Luv Your Girl,['The-Dream'],Love/Hate,2007-01-01,2007,267866,True,66
275,4wCD0qOFNRu1Q6O3N6ycm4,GBCTA0800201,Crush,['David Archuleta'],David Archuleta,2008-11-11,2008,213520,False,70
276,3LN41NUdHkyNqQhi9gExMm,USAT20703764,Hypnotized (feat. Akon),"['Plies', 'Akon']",The Real Testament,2007-08-06,2007,188493,True,69
277,4AniPkv5vgdE1n6VKreiyI,USUM70609115,Big Girls Don't Cry (Personal),['Fergie'],The Dutchess,2006-09-13,2006,268120,False,70
278,4ZPdLEztrlZqbJkgHNw54L,USUM70749087,Good Life,"['Kanye West', 'T-Pain']",Graduation,2007-09-11,2007,207000,True,80
279,4fixebDZAVToLbUCuEloa2,USJI10800838,Womanizer,['Britney Spears'],Circus (Deluxe Version),2008-12-02,2008,224400,False,80
280,3CeCwYWvdfXbZLXFhBrbnf,USUG12100342,Love Story (Taylor’s Version),['Taylor Swift'],Love Story (Taylor’s Version),2021-02-12,2021,235766,False,84
281,33vzOPcd9FRirYGlCu32x4,USUM70754422,Just Fine,['Mary J. Blige'],Growing Pains,2007-01-01,2007,242133,False,63
282,2EvwLVrnYbCZEG6Kx5DCRy,USJI10700729,Piece of Me,['Britney Spears'],Blackout,2007-10-25,2007,212106,False,67
283,67LLvp5hpAtJRZQa7frobT,USUM70764316,The Boss,"['Rick Ross', 'T-Pain']",Trilla,2008-01-01,2008,225653,True,57
284,5rX6C5QVvvZB7XckETNych,USAT20704333,All Summer Long,['Kid Rock'],Rock n Roll Jesus,2007-10-09,2007,297586,False,76
285,5k3VjTwIsOjQ2woGz3Yx71,USAT20703795,Can't Help but Wait,['Trey Songz'],Trey Day,2007-10-01,2007,206413,False,69
286,3zcmWxxUA7Em7X3IBqZGUo,USJAY0700330,In Love With a Girl,['Gavin DeGraw'],Gavin DeGraw,2008-05-06,2008,206000,False,52
287,3TVqRXUeqGdghlJLWgXtAu,USUM70826440,My Life,"['The Game', 'Lil Wayne']",LAX,2008-01-01,2008,320893,True,63
288,1dObJGQUgJ7tWxJ0byON6W,USUM70748275,I Remember,['Keyshia Cole'],Just Like You,2007-01-01,2007,260092,False,58
289,5TRPicyLGbAF2LGBFbHGvO,USUM70749095,Flashing Lights,"['Kanye West', 'Dwele']",Graduation,2007-09-11,2007,237506,True,90
290,0EHR9OObFtjlhQB8wSt1m7,USCM50800559,Mrs. Officer,"['Lil Wayne', 'Bobby V.', 'Kidd Kidd']",Tha Carter III,2008-06-10,2008,286906,True,75
291,5ecZWU5uQOiCVSnPxBZNmT,USHR10823877,7 Things - Single Version,['Miley Cyrus'],Breakout,2008-01-01,2008,213453,False,65
292,7Efs0OIW6zgQyH7ehKZYpN,USCN10701228,You're Gonna Miss This,['Trace Adkins'],American Man: Greatest Hits Vol. II,2007-12-04,2007,224960,False,66
293,3ZQY0bVYJDg9GYcYc6jLmH,USKO11101057,Love Remains The Same,['Gavin Rossdale'],Wanderlust,2012-01-01,2012,249440,False,42
294,2ybT2tUk0uqrjFE3ppf0et,GBCTA0600257,Feels Like Tonight,['Daughtry'],Daughtry (Deluxe Edition),2006-01-01,2006,238733,False,55
295,2bLqfJjuC5syrsgDsZfGmn,USUM70722806,The Way I Are,"['Timbaland', 'Keri Hilson', 'D.O.E.']",Shock Value,2007-01-01,2007,179120,False,87
296,3pxCXv0NACYfYnLjFcQW5D,USVI20701296,Addicted,['Saving Abel'],Saving Abel,2008-01-01,2008,222826,True,73
297,5Hv1QAbRWrUSUHaT0CmnMS,USAR10700353,Into the Night (feat. Chad Kroeger),"['Santana', 'Chad Kroeger']",Ultimate Santana,2007-09-25,2007,222440,False,60
298,2E90KUsor4U2abOJGFKtfx,USUM70750466,Heaven Sent,['Keyshia Cole'],Just Like You,2007-01-01,2007,232880,False,61
299,11WuptzKtcVfPMYaf5aook,USUM70767566,She Got It,"['2 Pistols', 'T-Pain', 'Tay Dizm']",Death Before Dishonor,2008-01-01,2008,274053,True,52
300,3opVsyWVYEAFK9bJAG8Opa,USUM70955624,Boom Boom Pow,['Black Eyed Peas'],THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,2009,251440,True,69
301,5R8dQOPq8haW94K7mgERlO,USUM70824409,Poker Face,['Lady Gaga'],The Fame,2008-01-01,2008,237200,False,81
302,2x7MyWybabEz6Y6wvHuwGE,USUM70807646,Just Dance,"['Lady Gaga', ""Colby O'Donis""]",The Fame,2008-01-01,2008,241933,False,78
303,2H1047e0oMSj10dgp7p2VG,USUM70965169,I Gotta Feeling,['Black Eyed Peas'],THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,2009,289133,False,78
304,3CeCwYWvdfXbZLXFhBrbnf,USUG12100342,Love Story (Taylor’s Version),['Taylor Swift'],Love Story (Taylor’s Version),2021-02-12,2021,235766,False,84
305,3GpbwCm3YxiWDvy29Uo3vP,USAT20900156,Right Round,['Flo Rida'],R.O.O.T.S. (Route of Overcoming the Struggle),2009-03-30,2009,204640,False,81
306,3S0OXQeoh0w6AY8WQVckRW,USEE10800667,I'm Yours,['Jason Mraz'],We Sing. We Dance. We Steal Things. (Bonus Tracks Version),2008-05-01,2008,242946,False,84
307,2ZBNclC5wm4GtiWaeh0DMx,USSM10803760,Single Ladies (Put a Ring on It),['Beyoncé'],I AM...SASHA FIERCE,2008-11-14,2008,193213,False,69
308,4EWCNWgDS8707fNSZ1oaA5,USUM70840511,Heartless,['Kanye West'],808s & Heartbreak,2008-11-24,2008,211000,False,91
309,6ihL9TjfRjadfEePzXXyVF,USUM70837368,Gives You Hell,['The All-American Rejects'],When The World Comes Down,2008-01-01,2008,213106,False,74
310,1qrpoAMXodY6895hGKoUpA,USUG12100622,You Belong With Me (Taylor’s Version),['Taylor Swift'],Fearless (Taylor's Version),2021-04-09,2021,231124,False,86
311,7IhsLJMqdxoo7YAZjaSMru,USAT20803689,Dead And Gone,"['T.I.', 'Justin Timberlake']",Paper Trail,2008-09-07,2008,299746,True,71
312,4IoYz8XqqdowINzfRrFnhi,USSM10803009,You Found Me,['The Fray'],The Fray,2009-02-02,2009,241853,False,77
313,5VGlqQANWDKJFl0MBG3sg2,USRC10800301,Use Somebody,['Kings of Leon'],Only By The Night,2008-09-23,2008,230760,False,81
314,58FUwmyGUqkt53YPUcm7cJ,USUM70955396,Knock You Down,"['Keri Hilson', 'Kanye West', 'Ne-Yo']",In A Perfect World...,2009-01-01,2009,326186,False,69
315,08uGhvS5MfBk7crUCpnjva,USJAY0800389,Blame It,"['Jamie Foxx', 'T-Pain']",Intuition,2008-12-11,2008,289746,True,69
316,13plQdOoWSSXPRUSZc5FuM,USJAY0900144,I Know You Want Me (Calle Ocho),['Pitbull'],Pitbull Starring In Rebelution,2009-08-27,2009,237120,False,75
317,3jlbL2OTD5YmIunYzgQTAN,USAT20803620,Live Your Life,"['T.I.', 'Rihanna']",Paper Trail,2008-09-07,2008,338853,True,79
318,2q4rjDy9WhaN3o9MvDbO21,USUM70848200,Kiss Me Thru The Phone,"['Soulja Boy', 'Sammie']",iSouljaBoyTellem,2008-01-01,2008,193386,False,81
319,6cmm1LMvZdB5zsCwX5BjqE,USCM50900094,Down,"['Jay Sean', 'Lil Wayne']",All Or Nothing,2009-01-01,2009,212506,False,81
320,0V8FYVlBFuXXTIvRnMbZyS,USWD10935758,The Climb,['Miley Cyrus'],Hannah Montana The Movie,2009-01-01,2009,236066,False,72
321,3QLjDkgLh9AOEHlhQtDuhs,USCM51900161,Best I Ever Had,['Drake'],So Far Gone,2009-01-01,2009,257690,True,82
322,4Dm32oO01YpIubCHaAtKkN,GBCTA0800348,My Life Would Suck Without You,['Kelly Clarkson'],All I Ever Wanted,2009-03-06,2009,211493,False,70
323,4JehYebiI9JE8sR8MisGVb,USSM10804556,Halo,['Beyoncé'],I AM...SASHA FIERCE,2008-11-17,2008,261640,False,78
324,1y4eb6hmAvsqlDOl3fx9kk,USCA20802544,Hot N Cold,['Katy Perry'],One Of The Boys,2008-06-17,2008,220226,False,74
325,0CwYG1UnRmOx8Q1EzElCIL,USAT20802281,Second Chance,['Shinedown'],The Sound of Madness,2008-06-24,2008,222066,False,73
326,7jk7gqyEonmVVYahZN5zhW,USJI10801081,Circus,['Britney Spears'],Circus (Deluxe Version),2008-12-02,2008,192360,False,80
327,5wfllwdjglyQislkskYLBv,USUM70957500,Day 'N' Nite (nightmare),['Kid Cudi'],Man On The Moon: The End Of Day (Deluxe),2009-01-01,2009,221240,False,75
328,5Q0Nhxo0l2bP3pNjpGJwV1,USHR10924519,Party In The U.S.A.,['Miley Cyrus'],The Time Of Our Lives,2009-01-01,2009,202066,False,80
329,5jzX4dWVQeBTtfBaXnMRt5,USAT20802554,DONTTRUSTME,['3OH!3'],WANT,2008-07-07,2008,192573,True,74
330,7LR85XLWw2yXqKBSI5brbG,USJZ10900010,Run This Town,"['JAY-Z', 'Rihanna', 'Kanye West']",The Blueprint 3,2009-09-08,2009,267520,True,82
331,6TrNRd98WksT9Kkmx9uj6R,USCM50800823,Let It Rock,"['Kevin Rudolf', 'Lil Wayne']",In The City,2008-01-01,2008,231173,True,69
332,2oENJa1T33GJ0w8dC167G4,USSM10902107,Fire Burning,['Sean Kingston'],Tomorrow,2009-09-07,2009,239986,False,75
333,67T6l4q3zVjC5nZZPXByU8,USWB10901504,Whatcha Say,['Jason Derulo'],Jason Derulo,2010-02-24,2010,221253,False,70
334,0TcJ7QWpggdSg8t0fHThHm,USUM70824404,LoveGame,['Lady Gaga'],The Fame,2008-01-01,2008,216333,False,74
335,6fvxos1qSHrIgOkKw4dhWS,USCA20802541,Waking Up In Vegas,['Katy Perry'],One Of The Boys,2008-06-17,2008,199186,False,58
336,4NpDZPwSXmL0cCTaJuVrCw,USUM70959630,Birthday Sex,['Jeremih'],Jeremih,2009-01-01,2009,226506,False,74
337,733ncRLzZQT5UtSPg1QmPc,USLF20800179,Sober,['P!nk'],Funhouse (Expanded Edition),2008-10-24,2008,251533,False,67
338,4fixebDZAVToLbUCuEloa2,USJI10800838,Womanizer,['Britney Spears'],Circus (Deluxe Version),2008-12-02,2008,224400,False,80
339,1IAzD1muglOxOcPbUHs70R,USAT20803170,Whatever You Like,['T.I.'],Paper Trail,2008-09-07,2008,249533,True,77
